SUBURB_ID,LOCALITY_NAME,SUBURB_NAME,STATE,POSTCODE,LONGITUDE,LATITUDE
2959,PERTH,Kelmscott,WA,6111,116.017982,-32.123539
2960,PERTH,Kelmscott Dc,WA,6997,115.852551,-31.954676
2961,PERTH,Kensington,WA,6151,115.879272,-31.9799
2962,PERTH,Kenwick,WA,6107,115.97361,-32.044048
2963,PERTH,Kewdale,WA,6105,115.927299,-31.9781
2964,PERTH,Keysbrook,WA,6126,115.701591,-31.686941
2965,PERTH,Kiara,WA,6054,115.938522,-31.883961
2966,PERTH,Kings Park,WA,6005,115.84407,-31.957991
2967,PERTH,Kingsley,WA,6026,115.788803,-31.808149
2968,PERTH,Kingsway,WA,6065,115.813423,-31.982073
2969,PERTH,Kinross,WA,6028,115.739243,-31.7173
2970,PERTH,Koondoola,WA,6064,115.858948,-31.842159
2971,PERTH,Koongamia,WA,6056,116.042618,-31.905899
2972,PERTH,Kwinana,WA,6966,115.847321,-31.962334
2973,PERTH,Kwinana Beach,WA,6167,115.912231,-31.924074
2974,PERTH,Lancelin,WA,6044,115.755829,-32.081112
2975,PERTH,Landsdale,WA,6065,115.86396,-31.80757
2976,PERTH,Langford,WA,6147,115.934822,-32.039619
2977,PERTH,Lathlain,WA,6100,115.90461,-31.96496
2978,PERTH,Leda,WA,6170,115.912231,-31.924074
2979,PERTH,Ledge Point,WA,6043,115.74688,-31.821325
2980,PERTH,Leederville,WA,6007,115.841888,-31.931931
2981,PERTH,Leeming,WA,6149,115.858841,-32.078442
2982,PERTH,Leschenault,WA,6233,115.779739,-32.122116
2983,PERTH,Lesmurdie,WA,6076,116.048012,-32.01548
2984,PERTH,Lexia,WA,6065,116.030418,-31.755699
2985,PERTH,Lockridge,WA,6054,115.956551,-31.88217
2986,PERTH,Lower Chittering,WA,6084,116.03157,-31.670033
2987,PERTH,Lynwood,WA,6147,115.933258,-32.040722
2988,PERTH,Maddington,WA,6109,115.983459,-32.050838
2989,PERTH,Madeley,WA,6065,115.821289,-31.8132
2990,PERTH,Madora Bay,WA,6210,115.790817,-31.710855
2991,PERTH,Mahogany Creek,WA,6072,115.912231,-31.924074
2992,PERTH,Maida Vale,WA,6057,116.021111,-31.94759
2993,PERTH,Malaga,WA,6090,115.882362,-31.85321
2994,PERTH,Mandogalup,WA,6167,115.825058,-32.179016
2995,PERTH,Mandurah,WA,6210,115.849762,-32.137104
2996,PERTH,Mandurah East,WA,6210,115.915321,-31.842796
2997,PERTH,Mandurah North,WA,6210,115.915321,-31.842796
2998,PERTH,Manning,WA,6152,115.868973,-32.015171
2999,PERTH,Marangaroo,WA,6064,115.826347,-31.831631
3000,PERTH,Mardella,WA,6125,115.855766,-31.916395
3001,PERTH,Mariginiup,WA,6065,115.773018,-31.770687
3002,PERTH,Marmion,WA,6020,115.75148,-31.84404
3003,PERTH,Marrinup,WA,6213,115.773018,-31.770687
3004,PERTH,Martin,WA,6110,116.022697,-32.116299
3005,PERTH,Maylands,WA,6051,115.897263,-31.9293
3006,PERTH,Meadow Springs,WA,6210,115.912231,-31.924074
3007,PERTH,Medina,WA,6167,115.756409,-31.743212
3008,PERTH,Meelon,WA,6208,115.768021,-31.764076
3009,PERTH,Melaleuca,WA,6065,115.912231,-31.924074
3010,PERTH,Melville,WA,6156,115.80201,-32.042488
3011,PERTH,menora,WA,6050,115.862556,-31.917549
3012,PERTH,Merriwa,WA,6030,115.709129,-31.668819
3013,PERTH,Middle Swan,WA,6056,116.014931,-31.849159
3014,PERTH,Midland,WA,6056,116.009644,-31.89113
3015,PERTH,Midvale,WA,6056,116.032593,-31.89435
3016,PERTH,Millbridge,WA,6232,115.914062,-31.882309
3017,PERTH,Millendon,WA,6056,115.793709,-31.708536
3018,PERTH,Mindarie,WA,6030,115.71344,-31.68367
3019,PERTH,Mirrabooka,WA,6061,115.866249,-31.864759
3020,PERTH,Morangup,WA,6083,115.772034,-31.783552
3021,PERTH,Morley,WA,6062,115.896889,-31.89427
3022,PERTH,Mosman Park,WA,6012,115.765053,-32.014832
3023,PERTH,Mount Claremont,WA,6010,115.77282,-31.959089
3024,PERTH,Mount Hawthorn,WA,6016,115.837334,-31.920691
3025,PERTH,Mount Helena,WA,6082,115.862907,-32.023396
3026,PERTH,Mount Lawley,WA,6050,115.87674,-31.928659
3027,PERTH,Mount Nasura,WA,6112,116.017937,-32.13406
3028,PERTH,Mount Pleasant,WA,6153,115.852882,-32.02422
3029,PERTH,Mount Richon,WA,6112,116.020691,-32.15992
3030,PERTH,Mullaloo,WA,6027,115.743294,-31.77807
3031,PERTH,Mundaring,WA,6073,115.836617,-31.936567
3032,PERTH,Mundijong,WA,6123,115.912231,-31.924074
3033,PERTH,Munster,WA,6166,115.854691,-31.952147
3034,PERTH,Murdoch,WA,6150,115.836212,-32.063122
3035,PERTH,Myara,WA,6207,115.934128,-31.943497
3036,PERTH,Myaree,WA,6154,115.815666,-32.037281
3037,PERTH,Nambeelup,WA,6207,115.912231,-31.924074
3038,PERTH,Naval Base,WA,6165,115.734093,-31.758047
3039,PERTH,Nedlands,WA,6009,115.803146,-31.9792
3040,PERTH,Neerabup,WA,6031,115.730782,-31.694063
3041,PERTH,Nilgen,WA,6044,115.71637,-31.67651
3042,PERTH,Nirimba,WA,6208,116.004539,-32.048866
