SUBURB_ID,LOCALITY_NAME,SUBURB_NAME,STATE,POSTCODE,LONGITUDE,LATITUDE
1034,MELBOURNE,Glenroy,VIC,3046,144.920547,-37.705429 
1035,MELBOURNE,Goonawarra,VIC,3429,144.996124,-37.674664 
1036,MELBOURNE,Gowanbrae,VIC,3043,144.898911,-37.702141 
1037,MELBOURNE,Greensborough,VIC,3088,145.102142,-37.704491 
1038,MELBOURNE,Greenvale,VIC,3059,144.899277,-37.63728 
1039,MELBOURNE,Greythorn,VIC,3104,145.091263,-37.792389 
1040,MELBOURNE,Gruyere,VIC,3770,145.065323,-37.780457 
1041,MELBOURNE,Guys Hill,VIC,3807,145.317749,-37.907562 
1042,MELBOURNE,Hadfield,VIC,3046,144.949615,-37.71051 
1043,MELBOURNE,Hallam,VIC,3803,145.278961,-38.007381 
1044,MELBOURNE,Hampton,VIC,3188,145.002197,-37.939159 
1045,MELBOURNE,Hampton East,VIC,3189,145.047745,-37.761627 
1046,MELBOURNE,Hampton Park,VIC,3976,145.25975,-38.02879 
1047,MELBOURNE,Harkaway,VIC,3806,145.352371,-37.98782 
1048,MELBOURNE,Hartwell,VIC,3124,145.067596,-37.846581 
1049,MELBOURNE,Hastings,VIC,3915,145.191299,-38.307701 
1050,MELBOURNE,Hawthorn,VIC,3122,145.030624,-37.82864 
1051,MELBOURNE,Hawthorn East,VIC,3123,145.04982,-37.831976 
1052,MELBOURNE,Healesville,VIC,3777,145.507095,-37.654091 
1053,MELBOURNE,Heatherdale,VIC,3132,145.206696,-37.823002 
1054,MELBOURNE,Heatherton,VIC,3202,145.084015,-37.953991 
1055,MELBOURNE,Heathmont,VIC,3135,145.245453,-37.828999 
1056,MELBOURNE,Heidelberg,VIC,3084,145.069366,-37.75803 
1057,MELBOURNE,Heidelberg Heights,VIC,3081,145.045731,-37.74267 
1058,MELBOURNE,Heidelberg West,VIC,3081,144.99205,-37.78809 
1059,MELBOURNE,Highett,VIC,3190,145.026611,-37.946918 
1060,MELBOURNE,Hillside,VIC,3037,144.744736,-37.688641 
1061,MELBOURNE,HMAS Cerberus,VIC,3920,145.200409,-38.381704 
1062,MELBOURNE,Hoddles Creek,VIC,3139,145.504166,-37.545219 
1063,MELBOURNE,Hoppers Crossing,VIC,3029,144.69191,-37.819311 
1064,MELBOURNE,Houston,VIC,3128,145.133209,-37.841499 
1065,MELBOURNE,Hughesdale,VIC,3166,145.080841,-37.900188 
1066,MELBOURNE,Huntingdale,VIC,3166,145.103836,-37.909351 
1067,MELBOURNE,Hurstbridge,VIC,3099,144.899109,-37.656502 
1068,MELBOURNE,Iona,VIC,3815,145.030472,-37.975681 
1069,MELBOURNE,Ivanhoe,VIC,3079,145.045593,-37.76619 
1070,MELBOURNE,Ivanhoe East,VIC,3079,145.026764,-37.685196 
1071,MELBOURNE,Jacana,VIC,3047,144.913498,-37.687351 
1072,MELBOURNE,Jacksons Hill ,VIC,3429,145.395508,-37.904778 
1073,MELBOURNE,Jolimont,VIC,3002,144.981705,-37.81675 
1074,MELBOURNE,Junction Village,VIC,3977,145.269081,-38.157131 
1075,MELBOURNE,Kalkallo,VIC,3064,145.278442,-38.050446 
1076,MELBOURNE,Kallista,VIC,3791,145.391418,-37.898529 
1077,MELBOURNE,Kalorama,VIC,3766,145.366714,-37.81794 
1078,MELBOURNE,Kananook,VIC,3198,145.129303,-38.123611 
1079,MELBOURNE,Kangaroo Ground,VIC,3097,145.030472,-37.975681 
1080,MELBOURNE,Kealba,VIC,3021,144.81572,-37.730061 
1081,MELBOURNE,Keilor,VIC,3036,144.830963,-37.717381 
1082,MELBOURNE,Keilor Downs,VIC,3038,144.79493,-37.704365 
1083,MELBOURNE,Keilor East,VIC,3033,144.870529,-37.730042 
1084,MELBOURNE,Keilor North,VIC,3036,144.797699,-37.698391 
1085,MELBOURNE,Keilor Park,VIC,3042,144.857376,-37.716938 
1086,MELBOURNE,Kensington,VIC,3031,144.927628,-37.794159 
1087,MELBOURNE,Kerrimuir,VIC,3129,145.13858,-37.810001 
1088,MELBOURNE,Kew,VIC,3101,145.034485,-37.807289 
1089,MELBOURNE,Kew East,VIC,3102,145.184036,-37.801975 
1090,MELBOURNE,Keysborough,VIC,3173,145.175674,-37.993118 
1091,MELBOURNE,Kilsyth,VIC,3137,145.314972,-37.80265 
1092,MELBOURNE,Kilsyth South,VIC,3137,145.316406,-37.80658 
1093,MELBOURNE,Kinglake,VIC,3763,144.602203,-37.865196 
1094,MELBOURNE,Kings Park,VIC,3021,145.020279,-37.855679 
1095,MELBOURNE,Kingsbury,VIC,3083,145.041245,-37.71587 
1096,MELBOURNE,Kingsville,VIC,3012,144.879791,-37.80563 
1097,MELBOURNE,Knoxfield,VIC,3180,145.253067,-37.87608 
1098,MELBOURNE,Konagaderra Springs ,VIC,3064,144.845596,-37.576263 
1099,MELBOURNE,Koo Wee Rup,VIC,3815,145.491501,-38.086273 
1100,MELBOURNE,Kooyong,VIC,3144,145.035004,-37.844212 
1101,MELBOURNE,Kurunjang,VIC,3337,145.095306,-37.732117 
1102,MELBOURNE,Laburnum,VIC,3130,145.149353,-37.832561 
1103,MELBOURNE,Lalor,VIC,3075,145.015503,-37.671581 
1104,MELBOURNE,Lang Lang,VIC,3984,144.973831,-37.702305 
1105,MELBOURNE,Langwarrin,VIC,3910,145.204208,-38.144901 
1106,MELBOURNE,Launching Place,VIC,3139,145.127426,-38.072819 
1107,MELBOURNE,Laverton,VIC,3028,144.769699,-37.86277 
1108,MELBOURNE,Laverton North,VIC,3026,144.891373,-37.862774 
1109,MELBOURNE,Lilydale,VIC,3140,145.37162,-37.76178 
1110,MELBOURNE,Lower Plenty,VIC,3093,145.107529,-37.730049 
1111,MELBOURNE,Lynbrook,VIC,3975,145.253174,-38.05302 
1112,MELBOURNE,Lyndhurst,VIC,3975,145.18251,-38.165974 
1113,MELBOURNE,Lysterfield,VIC,3156,145.28392,-37.925301 
1114,MELBOURNE,Lysterfield South,VIC,3156,144.908264,-37.613247 
1115,MELBOURNE,Macclesfield,VIC,3782,145.466797,-37.921333 
1116,MELBOURNE,Macleod,VIC,3085,145.073044,-37.722858 
1117,MELBOURNE,Macleod West ,VIC,3085,145.249603,-38.049191 
1118,MELBOURNE,Maidstone,VIC,3012,144.869476,-37.783058 
1119,MELBOURNE,Main Ridge,VIC,3928,144.946365,-37.687996 
1120,MELBOURNE,Malvern,VIC,3144,145.036896,-37.852539 
1121,MELBOURNE,Malvern East,VIC,3145,145.067093,-37.877277 
1122,MELBOURNE,Mambourin,VIC,3024,144.651642,-37.898636 
1123,MELBOURNE,Maribyrnong,VIC,3032,144.886475,-37.769112 
1124,MELBOURNE,Maryknoll,VIC,3812,145.030472,-37.975681 
1125,MELBOURNE,McKinnon,VIC,3204,145.039597,-37.911221 
1126,MELBOURNE,Meadow Heights,VIC,3048,144.926422,-37.652353 
1127,MELBOURNE,Melbourne,VIC,3004,144.976334,-37.837324 
1128,MELBOURNE,Melbourne Airport,VIC,3045,144.853516,-37.670551 
1129,MELBOURNE,Melton,VIC,3337,145.030472,-37.975681 
1130,MELBOURNE,Melton South,VIC,3338,145.049622,-37.899933 
1131,MELBOURNE,Melton West,VIC,3337,145.049622,-37.899933 
1132,MELBOURNE,Mentone,VIC,3194,145.065674,-37.980782 
1133,MELBOURNE,Menzies Creek,VIC,3159,145.413391,-37.922245 
1134,MELBOURNE,Merlynston,VIC,3058,144.95575,-37.722778 
1135,MELBOURNE,Mernda,VIC,3754,145.030472,-37.975681 
1136,MELBOURNE,Merricks,VIC,3916,145.030472,-37.975681 
1137,MELBOURNE,Merricks Beach,VIC,3926,145.103638,-38.38588 
1138,MELBOURNE,Merricks North,VIC,3926,144.908981,-37.679993 
1139,MELBOURNE,Mickleham,VIC,3064,144.875793,-37.578602 
1140,MELBOURNE,Middle Park,VIC,3206,144.757996,-37.899487 
1141,MELBOURNE,Mill Park,VIC,3082,145.064667,-37.671169 
1142,MELBOURNE,Millgrove,VIC,3799,145.030472,-37.975681 
1143,MELBOURNE,Mitcham,VIC,3132,145.193573,-37.815289 
1144,MELBOURNE,Modella,VIC,3816,145.35643,-37.749554 
1145,MELBOURNE,Monash University,VIC,3800,145.134933,-37.910545 
1146,MELBOURNE,Monbulk,VIC,3793,145.409363,-37.87635 
1147,MELBOURNE,Monomeith,VIC,3984,145.510315,-38.222668 
1148,MELBOURNE,Mont Albert,VIC,3127,145.101349,-37.820801 
1149,MELBOURNE,Mont Albert ,VIC,3102,145.059998,-37.815914 
1150,MELBOURNE,Montmorency,VIC,3094,145.124031,-37.720285 
1151,MELBOURNE,Montrose,VIC,3765,145.332474,-37.813919 
1152,MELBOURNE,Moonee Ponds,VIC,3039,144.938644,-37.770821 
1153,MELBOURNE,Moonee Vale ,VIC,3055,145.030472,-37.975681 
1154,MELBOURNE,Moorabbin,VIC,3189,145.060043,-37.942501 
1155,MELBOURNE,Moorabbin Airport,VIC,3194,145.013397,-37.948837 
1156,MELBOURNE,Moorooduc,VIC,3933,145.135895,-38.146034 
1157,MELBOURNE,Mooroolbark,VIC,3138,145.325829,-37.7806 
1158,MELBOURNE,Mordialloc,VIC,3195,145.093719,-38.001171 
1159,MELBOURNE,Mornington,VIC,3931,145.03743,-38.217869 
1160,MELBOURNE,Mount Burnett,VIC,3781,145.512756,-37.975521 
1161,MELBOURNE,Mount Dandenong,VIC,3767,145.341339,-37.810432 
1162,MELBOURNE,Mount Eliza,VIC,3930,145.090866,-38.194817 
1163,MELBOURNE,Mount Evelyn,VIC,3796,145.389008,-37.78643 
1164,MELBOURNE,Mount Martha,VIC,3934,144.994034,-38.301418 
1165,MELBOURNE,Mount Waverley,VIC,3149,144.939285,-37.580677 
1166,MELBOURNE,Mt Cooper ,VIC,3083,145.050705,-37.702293 
1167,MELBOURNE,Mulgrave,VIC,3170,145.18383,-37.921381 
1168,MELBOURNE,Murrumbeena,VIC,3163,145.070007,-37.89772 
1169,MELBOURNE,Nangana,VIC,3781,145.072327,-37.886616 
1170,MELBOURNE,Nar Nar Goon,VIC,3781,145.030472,-37.975681 
1171,MELBOURNE,Narre Warren,VIC,3805,145.306992,-38.026001 
1172,MELBOURNE,Narre Warren East,VIC,3804,145.312744,-37.986336 
1173,MELBOURNE,Narre Warren North,VIC,3805,145.312744,-37.986336 
1174,MELBOURNE,Narre Warren South,VIC,3805,145.306992,-38.026001 
1175,MELBOURNE,Newport,VIC,3015,144.882248,-37.842709 
1176,MELBOURNE,Niddrie,VIC,3042,144.888458,-37.735771 
1177,MELBOURNE,Noble Park,VIC,3174,145.029327,-37.65852 
1178,MELBOURNE,Noble Park North,VIC,3174,145.175415,-37.968864 
1179,MELBOURNE,North Melbourne,VIC,3051,144.928528,-37.776398 
1180,MELBOURNE,North Warrandyte,VIC,3113,145.319214,-37.802254 
1181,MELBOURNE,Northcote,VIC,3070,144.998886,-37.77005 
1182,MELBOURNE,Notting Hill,VIC,3168,145.130219,-37.915291 
1183,MELBOURNE,Nunawading,VIC,3131,145.175766,-37.819271 
1184,MELBOURNE,Nutfield,VIC,3099,144.977158,-37.861172 
1185,MELBOURNE,Oak Park,VIC,3046,144.916885,-37.717968 
1186,MELBOURNE,Oaklands Junction,VIC,3063,145.030472,-37.975681 
1187,MELBOURNE,Oaklands Park ,VIC,3063,144.834,-37.643879 
1188,MELBOURNE,Oakleigh,VIC,3166,145.090942,-37.900261 
